event_key,Issue Time,issue_count,first_issue,last_issue,Valid From,Valid To,warning_type,warning_text,location,warning_colour
2017-10-13 04:52:34+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-13 04:52:34+00:00,1,2017-10-13 04:52:34+00:00,2017-10-13 04:52:34+00:00,2017-10-13 04:52:34+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"A combination of a vigorous Atlantic weather system and the remnants of Hurricane Ophelia will pass close to Ireland on Monday, and has the potential to be a high-impact event in parts of the country. There is a lot of uncertainty as to the exact evolution and movement of this weather system during the coming four days, but storm-force winds, outbreaks of heavy rain, and very high seas are threatened. Met Eireann will maintain a close watch on the evolution and issue further advisories and warnings as these are warranted.",Ireland,Yellow
2017-10-13 08:44:24+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-13 08:44:24+00:00,2,2017-10-13 08:44:24+00:00,2017-10-13 08:44:24+00:00,2017-10-13 08:44:24+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-13 11:38:31+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-13 11:38:31+00:00,1,2017-10-13 11:38:31+00:00,2017-10-13 11:38:31+00:00,2017-10-13 11:38:31+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-13 23:22:35+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-13 23:22:35+00:00,1,2017-10-13 23:22:35+00:00,2017-10-13 23:22:35+00:00,2017-10-13 23:22:35+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-13 23:42:30+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-13 23:42:30+00:00,1,2017-10-13 23:42:30+00:00,2017-10-13 23:42:30+00:00,2017-10-13 23:42:30+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-14 05:10:42+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-14 05:10:42+00:00,1,2017-10-14 05:10:42+00:00,2017-10-14 05:10:42+00:00,2017-10-14 05:10:42+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-14 05:28:55+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-14 05:28:55+00:00,1,2017-10-14 05:28:55+00:00,2017-10-14 05:28:55+00:00,2017-10-14 05:28:55+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
"2017-10-14 11:33:44+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-14 11:33:44+00:00,1,2017-10-14 11:33:44+00:00,2017-10-14 11:33:44+00:00,2017-10-14 11:33:44+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Ex-hurricane Ophelia is expected to bring severe winds and stormy conditions on Monday. Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
"2017-10-14 11:35:22+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-14 11:35:22+00:00,1,2017-10-14 11:35:22+00:00,2017-10-14 11:35:22+00:00,2017-10-14 11:35:22+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Ex-hurricane Ophelia is expected to bring severe winds and stormy conditions on Monday. Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-14 11:35:22+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-14 11:35:22+00:00,1,2017-10-14 11:35:22+00:00,2017-10-14 11:35:22+00:00,2017-10-14 11:35:22+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Ex-hurricane Ophelia is expected to bring severe winds and stormy conditions on Monday. Mean wind speeds between 65 and 80 km/h with gusts between of 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
2017-10-14 12:21:41+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-14 12:21:41+00:00,1,2017-10-14 12:21:41+00:00,2017-10-14 12:21:41+00:00,2017-10-14 12:21:41+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Ex-hurricane Ophelia is expected to bring severe winds and stormy conditions on Monday. Mean wind speeds between 65 and 80 km/h with gusts between of 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
2017-10-14 12:21:41+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-14 12:21:41+00:00,1,2017-10-14 12:21:41+00:00,2017-10-14 12:21:41+00:00,2017-10-14 12:21:41+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
"2017-10-14 12:37:28+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-14 12:37:28+00:00,1,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-14 12:37:28+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-14 12:37:28+00:00,1,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
2017-10-14 12:37:28+00:00_2017-10-17 04:00:00+00:00_Moderate Advisory warning_Yellow_Ireland,2017-10-14 12:37:28+00:00,1,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-14 12:37:28+00:00,2017-10-17 04:00:00+00:00,Moderate Advisory warning,"On Monday, an Atlantic storm from the remnants of Hurricane Ophelia will move northwards close to Ireland. There is still a high degree of uncertainty regarding the exact track and evolution of the storm. However, storm force winds, heavy rain and high seas are threatened. Met Eireann will continue to monitor this storm and will issue appropriate warnings as required.",Ireland,Yellow
2017-10-14 16:39:45+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-14 16:39:45+00:00,1,2017-10-14 16:39:45+00:00,2017-10-14 16:39:45+00:00,2017-10-14 16:39:45+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
"2017-10-14 22:33:35+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-14 22:33:35+00:00,1,2017-10-14 22:33:35+00:00,2017-10-14 22:33:35+00:00,2017-10-14 22:33:35+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-14 22:33:35+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-14 22:33:35+00:00,1,2017-10-14 22:33:35+00:00,2017-10-14 22:33:35+00:00,2017-10-14 22:33:35+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
"2017-10-15 04:53:45+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-15 04:53:45+00:00,1,2017-10-15 04:53:45+00:00,2017-10-15 04:53:45+00:00,2017-10-15 04:53:45+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-15 04:53:45+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-15 04:53:45+00:00,1,2017-10-15 04:53:45+00:00,2017-10-15 04:53:45+00:00,2017-10-15 04:53:45+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
"2017-10-15 10:38:30+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-15 10:38:30+00:00,1,2017-10-15 10:38:30+00:00,2017-10-15 10:38:30+00:00,2017-10-15 10:38:30+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-15 10:38:30+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-15 10:38:30+00:00,1,2017-10-15 10:38:30+00:00,2017-10-15 10:38:30+00:00,2017-10-15 10:38:30+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
"2017-10-15 11:28:11+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Galway,Mayo,Clare,Cork,Kerry",2017-10-15 11:28:11+00:00,1,2017-10-15 11:28:11+00:00,2017-10-15 11:28:11+00:00,2017-10-15 11:28:11+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Galway,Mayo,Clare,Cork,Kerry",Red
2017-10-15 11:28:11+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry,2017-10-15 11:28:11+00:00,1,2017-10-15 11:28:11+00:00,2017-10-15 11:28:11+00:00,2017-10-15 11:28:11+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected, however some inland areas may not be quite as severe. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.",Therestofthecountry,Orange
2017-10-15 12:46:06+00:00_2017-10-17 01:00:01+00:00_Severe Wind warning_Orange_Therestofthecountry.,2017-10-15 12:46:06+00:00,1,2017-10-15 12:46:06+00:00,2017-10-15 12:46:06+00:00,2017-10-15 12:46:06+00:00,2017-10-17 01:00:01+00:00,Severe Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday. Mean wind speeds between 65 and 80 km/h with gusts between 110 and 130km/h are expected. The winds have potential to cause structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding. \n(Current forecasts predict, in the South and along the East coast, wind values are likely to be in the high end of the orange scale but all parts of the country are at risk.)",Therestofthecountry.,Orange
"2017-10-15 12:50:19+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Wexford,Galway,Mayo,Clare,Cork,Kerry,Limerick,Waterford",2017-10-15 12:50:19+00:00,1,2017-10-15 12:50:19+00:00,2017-10-15 12:50:19+00:00,2017-10-15 12:50:19+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Wexford,Galway,Mayo,Clare,Cork,Kerry,Limerick,Waterford",Red
"2017-10-15 13:04:22+00:00_2017-10-17 01:00:01+00:00_Extreme Wind warning_Red_Wexford,Galway,Mayo,Clare,Cork,Kerry,Limerick,Waterford",2017-10-15 13:04:22+00:00,1,2017-10-15 13:04:22+00:00,2017-10-15 13:04:22+00:00,2017-10-15 13:04:22+00:00,2017-10-17 01:00:01+00:00,Extreme Wind warning,"Hurricane Ophelia is expected to transition to a post tropical storm as it approaches our shores on Monday bringing severe winds and stormy conditions . Mean wind speeds in excess of 80 km/h and gusts in excess of 130km/h are expected, potentially causing structural damage and disruption, with dangerous marine conditions due to high seas and potential flooding.","Wexford,Galway,Mayo,Clare,Cork,Kerry,Limerick,Waterford",Red
"2017-10-15 13:22:09+00:00_2017-10-16 19:00:01+00:00_Severe Rainfall warning_Orange_Connacht,Wexford,Donegal,Clare,Cork,Kerry,Limerick,Waterford",2017-10-15 13:22:09+00:00,1,2017-10-15 13:22:09+00:00,2017-10-15 13:22:09+00:00,2017-10-15 13:22:09+00:00,2017-10-16 19:00:01+00:00,Severe Rainfall warning,"Heavy rain at times on Monday with some local flooding, especially in coastal areas. 40+ mm possible.","Connacht,Wexford,Donegal,Clare,Cork,Kerry,Limerick,Waterford",Orange
"2017-10-15 13:24:16+00:00_2017-10-16 19:00:01+00:00_Moderate Rainfall warning_Yellow_Dublin,Carlow,Kildare,Kilkenny,Laois,Longford,Louth,Wicklow,Offaly,Westmeath,Meath,Cavan,Monaghan,Tipperary",2017-10-15 13:24:16+00:00,1,2017-10-15 13:24:16+00:00,2017-10-15 13:24:16+00:00,2017-10-15 13:24:16+00:00,2017-10-16 19:00:01+00:00,Moderate Rainfall warning,"Heavy rain at times on Monday with some local flooding, especially in coastal areas. 25 to 40 mm possible.","Dublin,Carlow,Kildare,Kilkenny,Laois,Longford,Louth,Wicklow,Offaly,Westmeath,Meath,Cavan,Monaghan,Tipperary",Yellow
"2017-10-15 19:16:22+00:00_2017-10-16 19:00:01+00:00_Moderate Rainfall warning_Yellow_Dublin,Carlow,Kildare,Kilkenny,Laois,Longford,Louth,Wicklow,Offaly,Westmeath,Meath,Cavan,Monaghan,Tipperary",2017-10-15 19:16:22+00:00,1,2017-10-15 19:16:22+00:00,2017-10-15 19:16:22+00:00,2017-10-15 19:16:22+00:00,2017-10-16 19:00:01+00:00,Moderate Rainfall warning,"Heavy rain at times on Monday with some local flooding, especially in coastal areas. 25 to 40 mm possible.","Dublin,Carlow,Kildare,Kilkenny,Laois,Longford,Louth,Wicklow,Offaly,Westmeath,Meath,Cavan,Monaghan,Tipperary",Yellow
